trace_id,service,duration_ms,timestamp,status,call_path,anomaly_type,path_length,hour,service_ts-auth-service,service_ts-config-service,service_ts-order-service,service_ts-payment-service,service_ts-station-service,service_ts-ticket-service,service_ts-user-service,duration_norm,path_length_norm
trace-850742,ts-auth-service,321,2025-03-27 01:45:33.669745,success,ts-auth-service->ts-order-service->ts-config-service->ts-station-service,normal,4,1,True,False,False,False,False,False,False,0.007391304347826087,0.5
trace-468422,ts-ticket-service,351,2025-03-27 06:06:43.669745,success,ts-order-service->ts-user-service->ts-ticket-service->ts-station-service->ts-payment-service,normal,5,6,False,False,False,False,False,True,False,0.008394648829431438,1.0
trace-402654,ts-config-service,311,2025-03-27 11:21:56.669745,success,ts-ticket-service->ts-payment-service->ts-config-service->ts-user-service->ts-auth-service,normal,5,11,False,True,False,False,False,False,False,0.007056856187290969,1.0
trace-726981,ts-user-service,287,2025-03-27 14:11:42.669745,success,ts-auth-service->ts-ticket-service->ts-station-service,normal,3,14,False,False,False,False,False,False,True,0.006254180602006689,0.0
trace-451709,ts-station-service,290,2025-03-27 14:55:19.669745,success,ts-order-service->ts-config-service->ts-ticket-service->ts-auth-service,normal,4,14,False,False,False,False,True,False,False,0.006354515050167224,0.5
trace-534649,ts-station-service,296,2025-03-27 10:57:41.669745,success,ts-payment-service->ts-station-service->ts-user-service->ts-config-service,normal,4,10,False,False,False,False,True,False,False,0.006555183946488295,0.5
trace-295041,ts-auth-service,298,2025-03-27 03:25:45.669745,success,ts-ticket-service->ts-order-service->ts-auth-service->ts-station-service->ts-user-service,normal,5,3,True,False,False,False,False,False,False,0.006622073578595318,1.0
trace-686448,ts-user-service,336,2025-03-27 00:27:19.669745,success,ts-config-service->ts-order-service->ts-user-service,normal,3,0,False,False,False,False,False,False,True,0.007892976588628763,0.0
trace-375436,ts-payment-service,302,2025-03-27 06:24:01.669745,success,ts-ticket-service->ts-order-service->ts-auth-service->ts-config-service->ts-payment-service,normal,5,6,False,False,False,True,False,False,False,0.006755852842809365,1.0
trace-615780,ts-user-service,336,2025-03-26 17:51:11.669745,success,ts-order-service->ts-auth-service->ts-ticket-service,normal,3,17,False,False,False,False,False,False,True,0.007892976588628763,0.0
trace-169966,ts-payment-service,2950,2025-03-26 19:31:27.669745,success,ts-station-service->ts-ticket-service->ts-config-service->ts-payment-service,timeout,4,19,False,False,False,True,False,False,False,0.09531772575250837,0.5
trace-370439,ts-payment-service,303,2025-03-26 18:27:52.669745,success,ts-payment-service->ts-order-service->ts-auth-service->ts-config-service,normal,4,18,False,False,False,True,False,False,False,0.006789297658862877,0.5
trace-986340,ts-user-service,200,2025-03-27 07:52:46.669745,success,ts-order-service->ts-user-service->ts-auth-service->ts-ticket-service->ts-station-service,normal,5,7,False,False,False,False,False,False,True,0.0033444816053511705,1.0
trace-242079,ts-user-service,345,2025-03-27 04:19:01.669745,success,ts-auth-service->ts-config-service->ts-ticket-service,normal,3,4,False,False,False,False,False,False,True,0.008193979933110369,0.0
trace-767153,ts-order-service,317,2025-03-27 04:22:05.669745,success,ts-auth-service->ts-station-service->ts-order-service->ts-user-service,normal,4,4,False,False,True,False,False,False,False,0.00725752508361204,0.5
trace-903673,ts-user-service,349,2025-03-26 18:27:47.669745,success,ts-station-service->ts-user-service->ts-config-service,normal,3,18,False,False,False,False,False,False,True,0.008327759197324414,0.0
trace-438277,ts-config-service,155,2025-03-27 05:48:58.669745,success,ts-config-service->ts-auth-service->ts-payment-service->ts-station-service->ts-order-service,normal,5,5,False,True,False,False,False,False,False,0.0018394648829431442,1.0
trace-660380,ts-auth-service,404,2025-03-26 20:12:37.669745,success,ts-order-service->ts-user-service->ts-station-service,normal,3,20,True,False,False,False,False,False,False,0.010167224080267559,0.0
trace-395087,ts-config-service,293,2025-03-27 03:44:53.669745,success,ts-ticket-service->ts-auth-service->ts-user-service->ts-order-service,normal,4,3,False,True,False,False,False,False,False,0.00645484949832776,0.5
trace-328459,ts-station-service,355,2025-03-27 11:42:07.669745,success,ts-config-service->ts-user-service->ts-station-service,normal,3,11,False,False,False,False,True,False,False,0.008528428093645485,0.0
trace-743226,ts-config-service,248,2025-03-26 22:11:26.669745,success,ts-payment-service->ts-station-service->ts-order-service->ts-ticket-service->ts-user-service,normal,5,22,False,True,False,False,False,False,False,0.0049498327759197325,1.0
trace-180111,ts-config-service,330,2025-03-27 13:05:06.669745,success,ts-order-service->ts-ticket-service->ts-auth-service,normal,3,13,False,True,False,False,False,False,False,0.007692307692307693,0.0
trace-426708,ts-user-service,247,2025-03-27 04:07:42.669745,success,ts-station-service->ts-config-service->ts-auth-service->ts-user-service,normal,4,4,False,False,False,False,False,False,True,0.004916387959866221,0.5
trace-844378,ts-order-service,2680,2025-03-27 06:14:09.669745,success,ts-config-service->ts-order-service->ts-user-service->ts-station-service->ts-auth-service,timeout,5,6,False,False,True,False,False,False,False,0.0862876254180602,1.0
trace-249274,ts-auth-service,395,2025-03-27 09:04:47.669745,success,ts-user-service->ts-config-service->ts-order-service,normal,3,9,True,False,False,False,False,False,False,0.009866220735785953,0.0
trace-545440,ts-order-service,290,2025-03-27 13:15:41.669745,success,ts-config-service->ts-ticket-service->ts-payment-service,normal,3,13,False,False,True,False,False,False,False,0.006354515050167224,0.0
trace-144582,ts-order-service,310,2025-03-27 10:10:48.669745,success,ts-config-service->ts-payment-service->ts-station-service,normal,3,10,False,False,True,False,False,False,False,0.007023411371237459,0.0
trace-721990,ts-ticket-service,343,2025-03-27 15:10:16.669745,success,ts-auth-service->ts-order-service->ts-payment-service,normal,3,15,False,False,False,False,False,True,False,0.008127090301003346,0.0
trace-416298,ts-config-service,324,2025-03-27 16:57:18.669745,success,ts-config-service->ts-order-service->ts-station-service,normal,3,16,False,True,False,False,False,False,False,0.007491638795986622,0.0
trace-315378,ts-user-service,100,2025-03-26 19:56:06.669745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,19,False,False,False,False,False,False,True,0.0,0.0
trace-195189,ts-config-service,318,2025-03-27 12:01:46.669745,success,ts-auth-service->ts-station-service->ts-config-service->ts-payment-service->ts-order-service,normal,5,12,False,True,False,False,False,False,False,0.007290969899665552,1.0
trace-996677,ts-config-service,8400,2025-03-26 23:06:05.669745,failed,ts-station-service->ts-user-service->ts-config-service->ts-order-service->ts-ticket-service,resource_exhaustion,5,23,False,True,False,False,False,False,False,0.27759197324414714,1.0
trace-959398,ts-config-service,297,2025-03-26 20:16:47.669745,success,ts-station-service->ts-user-service->ts-payment-service,normal,3,20,False,True,False,False,False,False,False,0.006588628762541807,0.0
trace-395548,ts-config-service,310,2025-03-27 11:04:30.669745,success,ts-order-service->ts-payment-service->ts-config-service->ts-user-service->ts-auth-service,normal,5,11,False,True,False,False,False,False,False,0.007023411371237459,1.0
trace-992649,ts-auth-service,352,2025-03-27 00:02:43.669745,success,ts-station-service->ts-user-service->ts-ticket-service->ts-order-service->ts-config-service,normal,5,0,True,False,False,False,False,False,False,0.00842809364548495,1.0
trace-975290,ts-ticket-service,100,2025-03-27 04:24:37.669745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,4,False,False,False,False,False,True,False,0.0,0.0
trace-218327,ts-order-service,359,2025-03-27 05:53:11.669745,success,ts-order-service->ts-station-service->ts-user-service->ts-ticket-service,normal,4,5,False,False,True,False,False,False,False,0.008662207357859532,0.5
trace-899301,ts-payment-service,331,2025-03-27 04:10:35.669745,success,ts-station-service->ts-payment-service->ts-order-service->ts-config-service,normal,4,4,False,False,False,True,False,False,False,0.0077257525083612045,0.5
trace-444053,ts-order-service,242,2025-03-26 23:21:13.669745,success,ts-auth-service->ts-ticket-service->ts-station-service->ts-config-service,normal,4,23,False,False,True,False,False,False,False,0.004749163879598662,0.5
trace-820420,ts-user-service,3810,2025-03-27 01:09:54.669745,success,ts-ticket-service->ts-auth-service->ts-config-service->ts-user-service->ts-order-service,timeout,5,1,False,False,False,False,False,False,True,0.12408026755852844,1.0
trace-981913,ts-payment-service,242,2025-03-27 00:00:37.669745,success,ts-user-service->ts-order-service->ts-ticket-service->ts-payment-service,normal,4,0,False,False,False,True,False,False,False,0.004749163879598662,0.5
trace-515623,ts-ticket-service,315,2025-03-27 01:22:47.669745,failed,ts-payment-service->ts-order-service->ts-config-service->ts-user-service->ts-ticket-service,high_error_rate,5,1,False,False,False,False,False,True,False,0.0071906354515050164,1.0
trace-520085,ts-order-service,262,2025-03-26 19:49:39.670754,success,ts-user-service->ts-order-service->ts-auth-service->ts-config-service->ts-ticket-service,normal,5,19,False,False,True,False,False,False,False,0.005418060200668897,1.0
trace-309991,ts-config-service,296,2025-03-26 19:40:02.670754,success,ts-order-service->ts-user-service->ts-ticket-service->ts-station-service,normal,4,19,False,True,False,False,False,False,False,0.006555183946488295,0.5
trace-392047,ts-station-service,316,2025-03-26 20:08:31.670754,success,ts-config-service->ts-payment-service->ts-ticket-service->ts-auth-service,normal,4,20,False,False,False,False,True,False,False,0.007224080267558528,0.5
trace-598940,ts-ticket-service,316,2025-03-26 19:22:06.670754,success,ts-station-service->ts-auth-service->ts-user-service->ts-ticket-service,normal,4,19,False,False,False,False,False,True,False,0.007224080267558528,0.5
trace-213284,ts-auth-service,321,2025-03-27 12:52:49.670754,success,ts-ticket-service->ts-user-service->ts-payment-service->ts-order-service,normal,4,12,True,False,False,False,False,False,False,0.007391304347826087,0.5
trace-204441,ts-config-service,380,2025-03-27 15:24:17.670754,success,ts-ticket-service->ts-payment-service->ts-order-service,normal,3,15,False,True,False,False,False,False,False,0.009364548494983279,0.0
trace-287795,ts-station-service,322,2025-03-27 03:23:52.670754,success,ts-auth-service->ts-user-service->ts-config-service->ts-order-service->ts-ticket-service,normal,5,3,False,False,False,False,True,False,False,0.007424749163879599,1.0
trace-793193,ts-config-service,287,2025-03-26 22:23:54.670754,success,ts-config-service->ts-ticket-service->ts-user-service->ts-auth-service,normal,4,22,False,True,False,False,False,False,False,0.006254180602006689,0.5
trace-794255,ts-ticket-service,348,2025-03-26 23:12:04.670754,success,ts-auth-service->ts-station-service->ts-config-service->ts-order-service->ts-ticket-service,normal,5,23,False,False,False,False,False,True,False,0.008294314381270903,1.0
trace-551313,ts-ticket-service,359,2025-03-27 12:59:29.670754,success,ts-auth-service->ts-ticket-service->ts-payment-service->ts-station-service,normal,4,12,False,False,False,False,False,True,False,0.008662207357859532,0.5
trace-137728,ts-user-service,238,2025-03-27 16:07:58.670754,success,ts-payment-service->ts-auth-service->ts-user-service->ts-ticket-service->ts-station-service,normal,5,16,False,False,False,False,False,False,True,0.004615384615384615,1.0
trace-241021,ts-payment-service,329,2025-03-27 05:57:10.670754,success,ts-ticket-service->ts-order-service->ts-station-service->ts-config-service,normal,4,5,False,False,False,True,False,False,False,0.007658862876254181,0.5
trace-792142,ts-payment-service,335,2025-03-26 21:09:59.670754,success,ts-station-service->ts-ticket-service->ts-payment-service->ts-user-service->ts-auth-service,normal,5,21,False,False,False,True,False,False,False,0.007859531772575251,1.0
trace-158444,ts-auth-service,285,2025-03-27 03:04:45.670754,success,ts-station-service->ts-ticket-service->ts-config-service->ts-auth-service,normal,4,3,True,False,False,False,False,False,False,0.006187290969899666,0.5
trace-903702,ts-auth-service,368,2025-03-27 06:58:23.670754,success,ts-order-service->ts-station-service->ts-config-service,normal,3,6,True,False,False,False,False,False,False,0.008963210702341138,0.0
trace-234425,ts-auth-service,292,2025-03-27 03:59:18.670754,success,ts-station-service->ts-order-service->ts-auth-service->ts-ticket-service->ts-payment-service,normal,5,3,True,False,False,False,False,False,False,0.006421404682274248,1.0
trace-548945,ts-auth-service,306,2025-03-27 04:45:46.670754,success,ts-auth-service->ts-order-service->ts-user-service->ts-station-service,normal,4,4,True,False,False,False,False,False,False,0.006889632107023412,0.5
trace-346019,ts-auth-service,291,2025-03-26 17:43:59.670754,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,17,True,False,False,False,False,False,False,0.006387959866220736,0.0
trace-453993,ts-config-service,6000,2025-03-27 11:08:51.670754,failed,ts-auth-service->ts-order-service->ts-ticket-service->ts-station-service->ts-config-service,resource_exhaustion,5,11,False,True,False,False,False,False,False,0.19732441471571907,1.0
trace-639764,ts-auth-service,245,2025-03-27 01:59:41.670754,success,ts-payment-service->ts-ticket-service->ts-station-service,normal,3,1,True,False,False,False,False,False,False,0.004849498327759197,0.0
trace-123316,ts-ticket-service,227,2025-03-27 05:48:18.670754,success,ts-ticket-service->ts-auth-service->ts-station-service->ts-order-service->ts-user-service,normal,5,5,False,False,False,False,False,True,False,0.004247491638795987,1.0
trace-204917,ts-auth-service,379,2025-03-27 09:49:56.670754,success,ts-station-service->ts-payment-service->ts-auth-service->ts-user-service,normal,4,9,True,False,False,False,False,False,False,0.009331103678929767,0.5
trace-744693,ts-auth-service,257,2025-03-27 06:25:26.670754,success,ts-user-service->ts-ticket-service->ts-order-service->ts-config-service,normal,4,6,True,False,False,False,False,False,False,0.005250836120401338,0.5
trace-401314,ts-order-service,250,2025-03-27 07:40:30.670754,success,ts-station-service->ts-ticket-service->ts-user-service->ts-order-service,normal,4,7,False,False,True,False,False,False,False,0.005016722408026756,0.5
trace-852570,ts-order-service,192,2025-03-26 20:16:40.670754,success,ts-auth-service->ts-config-service->ts-order-service->ts-ticket-service->ts-user-service,normal,5,20,False,False,True,False,False,False,False,0.0030769230769230774,1.0
trace-319927,ts-config-service,268,2025-03-27 04:41:01.670754,success,ts-payment-service->ts-auth-service->ts-station-service,normal,3,4,False,True,False,False,False,False,False,0.0056187290969899675,0.0
trace-943187,ts-ticket-service,233,2025-03-27 06:24:35.670754,success,ts-station-service->ts-auth-service->ts-user-service->ts-ticket-service->ts-config-service,normal,5,6,False,False,False,False,False,True,False,0.004448160535117056,1.0
trace-363470,ts-station-service,382,2025-03-26 18:34:29.670754,success,ts-payment-service->ts-station-service->ts-user-service->ts-order-service,normal,4,18,False,False,False,False,True,False,False,0.009431438127090302,0.5
trace-758342,ts-config-service,350,2025-03-26 22:32:02.670754,success,ts-station-service->ts-ticket-service->ts-user-service,normal,3,22,False,True,False,False,False,False,False,0.008361204013377926,0.0
trace-792905,ts-auth-service,265,2025-03-27 00:18:55.670754,success,ts-station-service->ts-config-service->ts-ticket-service->ts-order-service->ts-auth-service,normal,5,0,True,False,False,False,False,False,False,0.005518394648829432,1.0
trace-310394,ts-ticket-service,412,2025-03-27 04:03:58.670754,success,ts-user-service->ts-config-service->ts-auth-service,normal,3,4,False,False,False,False,False,True,False,0.010434782608695653,0.0
trace-985126,ts-ticket-service,349,2025-03-27 01:28:37.670754,success,ts-config-service->ts-order-service->ts-user-service->ts-ticket-service,normal,4,1,False,False,False,False,False,True,False,0.008327759197324414,0.5
trace-379901,ts-payment-service,283,2025-03-27 06:52:41.670754,success,ts-auth-service->ts-payment-service->ts-station-service,normal,3,6,False,False,False,True,False,False,False,0.006120401337792642,0.0
trace-347600,ts-ticket-service,175,2025-03-27 02:33:07.670754,failed,ts-user-service->ts-config-service->ts-order-service,high_error_rate,3,2,False,False,False,False,False,True,False,0.0025083612040133776,0.0
trace-357516,ts-ticket-service,414,2025-03-27 06:01:21.670754,success,ts-station-service->ts-ticket-service->ts-payment-service->ts-order-service,normal,4,6,False,False,False,False,False,True,False,0.010501672240802677,0.5
trace-311802,ts-auth-service,230,2025-03-27 11:31:37.670754,success,ts-order-service->ts-auth-service->ts-payment-service,normal,3,11,True,False,False,False,False,False,False,0.004347826086956521,0.0
trace-790666,ts-user-service,217,2025-03-26 21:16:42.670754,success,ts-config-service->ts-order-service->ts-ticket-service->ts-payment-service->ts-station-service,normal,5,21,False,False,False,False,False,False,True,0.00391304347826087,1.0
trace-188006,ts-station-service,351,2025-03-27 05:54:00.670754,success,ts-config-service->ts-order-service->ts-ticket-service->ts-auth-service,normal,4,5,False,False,False,False,True,False,False,0.008394648829431438,0.5
trace-804299,ts-order-service,421,2025-03-26 17:23:34.670754,success,ts-config-service->ts-payment-service->ts-user-service->ts-station-service,normal,4,17,False,False,True,False,False,False,False,0.010735785953177257,0.5
trace-217369,ts-payment-service,369,2025-03-26 20:32:26.670754,success,ts-order-service->ts-station-service->ts-payment-service->ts-auth-service->ts-user-service,normal,5,20,False,False,False,True,False,False,False,0.00899665551839465,1.0
trace-194632,ts-station-service,328,2025-03-27 08:39:39.670754,success,ts-config-service->ts-auth-service->ts-payment-service,normal,3,8,False,False,False,False,True,False,False,0.007625418060200669,0.0
trace-972765,ts-payment-service,329,2025-03-26 20:03:16.670754,success,ts-config-service->ts-payment-service->ts-user-service->ts-ticket-service,normal,4,20,False,False,False,True,False,False,False,0.007658862876254181,0.5
trace-328598,ts-order-service,342,2025-03-27 12:04:34.670754,success,ts-user-service->ts-auth-service->ts-ticket-service,normal,3,12,False,False,True,False,False,False,False,0.008093645484949834,0.0
trace-528212,ts-config-service,3370,2025-03-27 08:04:12.670754,success,ts-order-service->ts-ticket-service->ts-station-service->ts-auth-service->ts-payment-service,timeout,5,8,False,True,False,False,False,False,False,0.10936454849498328,1.0
trace-218448,ts-station-service,314,2025-03-27 05:48:22.670754,success,ts-ticket-service->ts-payment-service->ts-user-service->ts-auth-service,normal,4,5,False,False,False,False,True,False,False,0.007157190635451505,0.5
trace-922370,ts-auth-service,305,2025-03-27 12:03:11.670754,success,ts-payment-service->ts-auth-service->ts-config-service->ts-order-service,normal,4,12,True,False,False,False,False,False,False,0.006856187290969901,0.5
trace-776748,ts-order-service,296,2025-03-26 19:16:19.670754,success,ts-payment-service->ts-order-service->ts-user-service->ts-auth-service->ts-ticket-service,normal,5,19,False,False,True,False,False,False,False,0.006555183946488295,1.0
trace-503376,ts-payment-service,2620,2025-03-27 06:04:08.670754,success,ts-auth-service->ts-payment-service->ts-order-service->ts-user-service->ts-ticket-service,timeout,5,6,False,False,False,True,False,False,False,0.0842809364548495,1.0
trace-507341,ts-ticket-service,285,2025-03-27 17:02:33.670754,success,ts-auth-service->ts-order-service->ts-user-service->ts-config-service,normal,4,17,False,False,False,False,False,True,False,0.006187290969899666,0.5
trace-320606,ts-ticket-service,215,2025-03-27 11:29:43.670754,success,ts-auth-service->ts-payment-service->ts-ticket-service->ts-order-service->ts-user-service,normal,5,11,False,False,False,False,False,True,False,0.003846153846153846,1.0
trace-183985,ts-ticket-service,295,2025-03-26 23:25:37.670754,success,ts-ticket-service->ts-auth-service->ts-config-service->ts-order-service->ts-station-service,normal,5,23,False,False,False,False,False,True,False,0.006521739130434783,1.0
trace-832411,ts-station-service,250,2025-03-27 07:49:39.670754,success,ts-auth-service->ts-ticket-service->ts-station-service,normal,3,7,False,False,False,False,True,False,False,0.005016722408026756,0.0
trace-864654,ts-payment-service,244,2025-03-26 21:23:13.670754,success,ts-ticket-service->ts-payment-service->ts-order-service->ts-station-service,normal,4,21,False,False,False,True,False,False,False,0.0048160535117056855,0.5
trace-772528,ts-user-service,308,2025-03-26 17:58:10.670754,success,ts-ticket-service->ts-payment-service->ts-user-service->ts-order-service->ts-station-service,normal,5,17,False,False,False,False,False,False,True,0.006956521739130436,1.0
trace-309794,ts-auth-service,369,2025-03-26 18:27:12.670754,success,ts-station-service->ts-order-service->ts-payment-service->ts-user-service,normal,4,18,True,False,False,False,False,False,False,0.00899665551839465,0.5
trace-361728,ts-payment-service,345,2025-03-26 22:31:43.670754,success,ts-config-service->ts-user-service->ts-station-service->ts-ticket-service->ts-payment-service,normal,5,22,False,False,False,True,False,False,False,0.008193979933110369,1.0
trace-573421,ts-ticket-service,221,2025-03-26 23:54:44.670754,failed,ts-user-service->ts-auth-service->ts-config-service->ts-payment-service->ts-station-service,high_error_rate,5,23,False,False,False,False,False,True,False,0.004046822742474917,1.0
trace-308314,ts-ticket-service,250,2025-03-27 14:15:22.670754,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-config-service,normal,4,14,False,False,False,False,False,True,False,0.005016722408026756,0.5
trace-121741,ts-station-service,347,2025-03-27 16:29:34.670754,success,ts-station-service->ts-payment-service->ts-user-service->ts-order-service->ts-config-service,normal,5,16,False,False,False,False,True,False,False,0.008260869565217393,1.0
trace-307897,ts-payment-service,250,2025-03-27 07:47:52.670754,success,ts-order-service->ts-ticket-service->ts-station-service,normal,3,7,False,False,False,True,False,False,False,0.005016722408026756,0.0
trace-549737,ts-auth-service,288,2025-03-26 19:28:10.670754,success,ts-order-service->ts-auth-service->ts-user-service,normal,3,19,True,False,False,False,False,False,False,0.006287625418060201,0.0
trace-694797,ts-order-service,327,2025-03-27 13:03:23.670754,success,ts-station-service->ts-ticket-service->ts-payment-service->ts-config-service->ts-order-service,normal,5,13,False,False,True,False,False,False,False,0.0075919732441471575,1.0
trace-335388,ts-user-service,251,2025-03-27 09:55:58.670754,success,ts-auth-service->ts-payment-service->ts-ticket-service->ts-station-service,normal,4,9,False,False,False,False,False,False,True,0.005050167224080268,0.5
trace-236523,ts-config-service,305,2025-03-27 01:37:32.670754,success,ts-station-service->ts-user-service->ts-auth-service,normal,3,1,False,True,False,False,False,False,False,0.006856187290969901,0.0
trace-862008,ts-ticket-service,100,2025-03-27 10:26:04.670754,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,10,False,False,False,False,False,True,False,0.0,0.0
trace-404289,ts-ticket-service,269,2025-03-27 07:47:50.670754,failed,ts-ticket-service->ts-user-service->ts-auth-service->ts-config-service->ts-order-service,high_error_rate,5,7,False,False,False,False,False,True,False,0.005652173913043479,1.0
trace-110821,ts-user-service,315,2025-03-27 00:15:27.670754,success,ts-payment-service->ts-ticket-service->ts-user-service->ts-config-service,normal,4,0,False,False,False,False,False,False,True,0.0071906354515050164,0.5
trace-842866,ts-payment-service,220,2025-03-27 01:55:03.670754,success,ts-auth-service->ts-order-service->ts-payment-service->ts-station-service->ts-ticket-service,normal,5,1,False,False,False,True,False,False,False,0.004013377926421405,1.0
trace-449031,ts-ticket-service,322,2025-03-27 08:46:43.670754,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,8,False,False,False,False,False,True,False,0.007424749163879599,0.0
trace-105621,ts-station-service,299,2025-03-27 08:05:37.670754,success,ts-ticket-service->ts-auth-service->ts-config-service->ts-payment-service->ts-order-service,normal,5,8,False,False,False,False,True,False,False,0.00665551839464883,1.0
trace-686741,ts-station-service,327,2025-03-27 15:49:54.670754,success,ts-auth-service->ts-user-service->ts-station-service,normal,3,15,False,False,False,False,True,False,False,0.0075919732441471575,0.0
trace-616780,ts-ticket-service,311,2025-03-27 04:58:48.670754,success,ts-order-service->ts-auth-service->ts-station-service,normal,3,4,False,False,False,False,False,True,False,0.007056856187290969,0.0
trace-553959,ts-auth-service,368,2025-03-27 12:09:59.670754,success,ts-auth-service->ts-order-service->ts-user-service,normal,3,12,True,False,False,False,False,False,False,0.008963210702341138,0.0
trace-623460,ts-payment-service,306,2025-03-27 07:05:53.670754,success,ts-ticket-service->ts-auth-service->ts-payment-service->ts-station-service,normal,4,7,False,False,False,True,False,False,False,0.006889632107023412,0.5
trace-642085,ts-ticket-service,2780,2025-03-27 05:55:58.670754,success,ts-auth-service->ts-payment-service->ts-ticket-service,timeout,3,5,False,False,False,False,False,True,False,0.08963210702341137,0.0
trace-900771,ts-station-service,306,2025-03-27 11:49:18.670754,success,ts-payment-service->ts-ticket-service->ts-order-service->ts-user-service->ts-station-service,normal,5,11,False,False,False,False,True,False,False,0.006889632107023412,1.0
trace-157217,ts-user-service,327,2025-03-27 08:57:36.670754,success,ts-ticket-service->ts-auth-service->ts-user-service,normal,3,8,False,False,False,False,False,False,True,0.0075919732441471575,0.0
trace-840255,ts-ticket-service,302,2025-03-27 00:19:16.670754,success,ts-ticket-service->ts-order-service->ts-config-service,normal,3,0,False,False,False,False,False,True,False,0.006755852842809365,0.0
trace-473838,ts-ticket-service,302,2025-03-26 20:54:32.670754,success,ts-ticket-service->ts-order-service->ts-user-service->ts-payment-service,normal,4,20,False,False,False,False,False,True,False,0.006755852842809365,0.5
trace-466586,ts-user-service,100,2025-03-27 13:55:19.670754,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,13,False,False,False,False,False,False,True,0.0,0.0
trace-690607,ts-user-service,266,2025-03-26 20:00:19.670754,success,ts-order-service->ts-station-service->ts-payment-service->ts-user-service->ts-ticket-service,normal,5,20,False,False,False,False,False,False,True,0.005551839464882944,1.0
trace-180567,ts-config-service,229,2025-03-27 08:22:00.670754,success,ts-payment-service->ts-order-service->ts-auth-service->ts-config-service,normal,4,8,False,True,False,False,False,False,False,0.004314381270903009,0.5
trace-398090,ts-config-service,7740,2025-03-27 12:53:15.670754,failed,ts-station-service->ts-order-service->ts-auth-service->ts-user-service,resource_exhaustion,4,12,False,True,False,False,False,False,False,0.2555183946488294,0.5
trace-130277,ts-ticket-service,237,2025-03-27 14:22:39.670754,success,ts-payment-service->ts-ticket-service->ts-config-service->ts-auth-service->ts-station-service,normal,5,14,False,False,False,False,False,True,False,0.004581939799331105,1.0
trace-789969,ts-auth-service,100,2025-03-27 17:07:04.670754,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,17,True,False,False,False,False,False,False,0.0,0.0
trace-440698,ts-user-service,264,2025-03-26 20:36:24.670754,success,ts-config-service->ts-order-service->ts-auth-service,normal,3,20,False,False,False,False,False,False,True,0.0054849498327759205,0.0
trace-438869,ts-payment-service,344,2025-03-27 15:18:25.670754,success,ts-station-service->ts-config-service->ts-ticket-service,normal,3,15,False,False,False,True,False,False,False,0.008160535117056857,0.0
trace-197046,ts-auth-service,285,2025-03-27 02:48:25.670754,success,ts-user-service->ts-ticket-service->ts-order-service,normal,3,2,True,False,False,False,False,False,False,0.006187290969899666,0.0
trace-121508,ts-user-service,3620,2025-03-27 09:44:52.670754,success,ts-config-service->ts-ticket-service->ts-auth-service->ts-user-service,timeout,4,9,False,False,False,False,False,False,True,0.1177257525083612,0.5
trace-226460,ts-config-service,5320,2025-03-27 06:27:33.670754,failed,ts-payment-service->ts-auth-service->ts-station-service->ts-user-service,resource_exhaustion,4,6,False,True,False,False,False,False,False,0.1745819397993311,0.5
trace-476485,ts-config-service,313,2025-03-27 13:49:47.670754,success,ts-station-service->ts-user-service->ts-ticket-service->ts-config-service,normal,4,13,False,True,False,False,False,False,False,0.007123745819397993,0.5
trace-506941,ts-auth-service,258,2025-03-26 23:58:57.670754,success,ts-station-service->ts-ticket-service->ts-order-service->ts-payment-service->ts-user-service,normal,5,23,True,False,False,False,False,False,False,0.00528428093645485,1.0
trace-743687,ts-ticket-service,407,2025-03-27 10:32:38.670754,success,ts-ticket-service->ts-order-service->ts-payment-service->ts-auth-service->ts-user-service,normal,5,10,False,False,False,False,False,True,False,0.010267558528428094,1.0
trace-809298,ts-payment-service,240,2025-03-27 09:09:54.670754,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,9,False,False,False,True,False,False,False,0.0046822742474916385,0.0
trace-590963,ts-order-service,315,2025-03-27 01:24:19.670754,success,ts-auth-service->ts-user-service->ts-payment-service->ts-config-service,normal,4,1,False,False,True,False,False,False,False,0.0071906354515050164,0.5
trace-982416,ts-config-service,6620,2025-03-27 08:16:33.670754,failed,ts-auth-service->ts-station-service->ts-order-service->ts-payment-service,resource_exhaustion,4,8,False,True,False,False,False,False,False,0.2180602006688963,0.5
trace-147285,ts-config-service,6400,2025-03-26 22:38:10.670754,failed,ts-ticket-service->ts-config-service->ts-order-service->ts-payment-service->ts-auth-service,resource_exhaustion,5,22,False,True,False,False,False,False,False,0.21070234113712374,1.0
trace-855299,ts-config-service,2900,2025-03-26 20:37:53.670754,success,ts-auth-service->ts-config-service->ts-station-service->ts-order-service,timeout,4,20,False,True,False,False,False,False,False,0.09364548494983278,0.5
