trace_id,service,duration_ms,timestamp,status,call_path,anomaly_type
trace-595080,ts-payment-service,295,2025-03-25T23:38:49.074147,success,ts-payment-service->ts-order-service->ts-user-service,normal
trace-721650,ts-payment-service,284,2025-03-26T18:56:04.074147,success,ts-config-service->ts-user-service->ts-ticket-service,normal
trace-747308,ts-user-service,316,2025-03-26T13:38:41.074147,success,ts-ticket-service->ts-payment-service->ts-user-service,high_error_rate
trace-145927,ts-ticket-service,345,2025-03-26T02:47:53.074147,success,ts-payment-service->ts-user-service->ts-station-service,normal
trace-670318,ts-auth-service,207,2025-03-26T10:02:50.074147,success,ts-ticket-service->ts-payment-service->ts-config-service->ts-order-service->ts-user-service,normal
trace-562496,ts-station-service,288,2025-03-26T06:17:58.074147,success,ts-auth-service->ts-payment-service->ts-order-service,normal
trace-526284,ts-ticket-service,328,2025-03-25T22:42:35.074147,success,ts-auth-service->ts-config-service->ts-station-service,normal
trace-258695,ts-payment-service,285,2025-03-26T19:31:34.074147,success,ts-ticket-service->ts-station-service->ts-config-service->ts-auth-service->ts-order-service,normal
trace-602749,ts-payment-service,337,2025-03-26T09:17:36.074147,success,ts-payment-service->ts-ticket-service->ts-auth-service->ts-order-service,normal
trace-630736,ts-config-service,273,2025-03-26T12:25:45.074147,success,ts-order-service->ts-payment-service->ts-ticket-service->ts-auth-service->ts-station-service,normal
trace-936712,ts-ticket-service,278,2025-03-25T22:00:47.074147,failed,ts-ticket-service->ts-config-service->ts-payment-service->ts-auth-service->ts-station-service,cascade_failure
trace-164256,ts-order-service,347,2025-03-26T04:11:07.074147,success,ts-ticket-service->ts-payment-service->ts-station-service->ts-user-service->ts-auth-service,normal
trace-646291,ts-order-service,312,2025-03-26T19:47:54.074147,success,ts-auth-service->ts-payment-service->ts-config-service->ts-station-service,normal
trace-499795,ts-config-service,314,2025-03-26T07:17:06.074147,success,ts-ticket-service->ts-user-service->ts-payment-service->ts-auth-service,normal
trace-160273,ts-ticket-service,261,2025-03-26T13:03:13.074147,success,ts-station-service->ts-config-service->ts-payment-service->ts-ticket-service->ts-order-service,normal
trace-404698,ts-station-service,305,2025-03-26T17:11:46.074147,success,ts-station-service->ts-config-service->ts-ticket-service->ts-user-service->ts-order-service,normal
trace-434582,ts-station-service,241,2025-03-26T08:26:38.074147,success,ts-auth-service->ts-user-service->ts-ticket-service->ts-config-service,normal
trace-301759,ts-payment-service,408,2025-03-26T13:52:00.074147,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-order-service,normal
trace-681948,ts-user-service,365,2025-03-26T06:14:44.074147,success,ts-auth-service->ts-user-service->ts-payment-service,normal
trace-240277,ts-station-service,290,2025-03-26T00:46:23.074147,success,ts-order-service->ts-station-service->ts-config-service->ts-ticket-service,normal
trace-628760,ts-payment-service,297,2025-03-26T10:55:35.074147,success,ts-user-service->ts-station-service->ts-auth-service->ts-ticket-service->ts-config-service,normal
trace-358469,ts-ticket-service,330,2025-03-26T01:56:54.074147,success,ts-auth-service->ts-ticket-service->ts-order-service->ts-payment-service,normal
trace-575310,ts-payment-service,264,2025-03-26T07:02:03.074147,success,ts-config-service->ts-ticket-service->ts-order-service,normal
trace-455484,ts-station-service,265,2025-03-26T17:17:00.074147,success,ts-order-service->ts-user-service->ts-payment-service->ts-ticket-service,normal
trace-655381,ts-auth-service,352,2025-03-26T02:22:31.074147,success,ts-order-service->ts-config-service->ts-station-service,normal
trace-885907,ts-order-service,341,2025-03-26T09:08:45.074147,success,ts-auth-service->ts-payment-service->ts-user-service->ts-order-service,normal
trace-261116,ts-ticket-service,233,2025-03-26T12:06:40.074147,success,ts-user-service->ts-station-service->ts-config-service->ts-order-service,normal
trace-303058,ts-order-service,325,2025-03-26T00:39:21.074147,success,ts-order-service->ts-config-service->ts-ticket-service,normal
trace-260404,ts-station-service,315,2025-03-26T19:59:55.074147,success,ts-config-service->ts-ticket-service->ts-station-service->ts-auth-service->ts-user-service,normal
trace-936532,ts-config-service,330,2025-03-26T19:05:47.074147,success,ts-payment-service->ts-station-service->ts-order-service->ts-config-service->ts-ticket-service,normal
trace-289342,ts-auth-service,392,2025-03-26T07:44:58.074147,success,ts-ticket-service->ts-order-service->ts-config-service,normal
trace-712525,ts-station-service,261,2025-03-26T01:55:25.074147,success,ts-payment-service->ts-auth-service->ts-config-service->ts-ticket-service->ts-station-service,normal
trace-890054,ts-config-service,248,2025-03-26T14:59:50.074147,success,ts-user-service->ts-auth-service->ts-payment-service,normal
trace-844816,ts-user-service,3460,2025-03-26T13:45:14.074147,success,ts-station-service->ts-order-service->ts-user-service,timeout
trace-957690,ts-auth-service,228,2025-03-26T16:18:32.074147,success,ts-user-service->ts-station-service->ts-order-service->ts-payment-service,normal
trace-300873,ts-user-service,232,2025-03-26T06:35:35.074147,success,ts-user-service->ts-payment-service->ts-order-service,normal
trace-528665,ts-payment-service,317,2025-03-26T13:40:54.074147,success,ts-station-service->ts-order-service->ts-config-service->ts-user-service,infinite_loop
trace-308852,ts-order-service,335,2025-03-26T15:22:07.074147,success,ts-auth-service->ts-user-service->ts-config-service,resource_exhaustion
trace-875546,ts-order-service,273,2025-03-26T20:14:50.074147,success,ts-auth-service->ts-config-service->ts-order-service->ts-ticket-service,normal
trace-242780,ts-payment-service,303,2025-03-25T21:47:08.074147,success,ts-user-service->ts-order-service->ts-payment-service->ts-station-service,normal
trace-843037,ts-order-service,322,2025-03-26T02:27:09.074147,success,ts-station-service->ts-payment-service->ts-order-service->ts-user-service->ts-config-service,normal
trace-534056,ts-auth-service,265,2025-03-25T20:55:56.074147,success,ts-order-service->ts-ticket-service->ts-auth-service->ts-user-service,normal
trace-791547,ts-user-service,281,2025-03-26T06:45:15.074147,success,ts-station-service->ts-ticket-service->ts-user-service->ts-order-service,illegal_argument
trace-973824,ts-payment-service,273,2025-03-26T19:36:11.074147,success,ts-station-service->ts-order-service->ts-user-service->ts-ticket-service->ts-payment-service,normal
trace-922589,ts-user-service,2840,2025-03-25T23:28:28.074147,success,ts-auth-service->ts-order-service->ts-payment-service,timeout
trace-386700,ts-user-service,342,2025-03-26T18:33:54.074147,success,ts-config-service->ts-payment-service->ts-auth-service->ts-user-service,normal
trace-719596,ts-ticket-service,281,2025-03-26T02:39:20.074147,success,ts-payment-service->ts-user-service->ts-order-service->ts-ticket-service,normal
trace-224756,ts-user-service,197,2025-03-26T11:18:01.074147,success,ts-payment-service->ts-user-service->ts-auth-service->ts-station-service->ts-order-service,normal
trace-935163,ts-user-service,329,2025-03-26T09:39:20.074147,success,ts-order-service->ts-payment-service->ts-config-service,normal
trace-216758,ts-payment-service,333,2025-03-26T10:47:33.074147,success,ts-config-service->ts-station-service->ts-user-service,infinite_loop
trace-653049,ts-auth-service,281,2025-03-26T08:10:00.074147,success,ts-station-service->ts-payment-service->ts-order-service,normal
trace-214253,ts-station-service,306,2025-03-26T01:48:50.074147,success,ts-auth-service->ts-station-service->ts-user-service->ts-payment-service->ts-order-service,normal
trace-647343,ts-station-service,364,2025-03-26T10:42:48.074147,success,ts-ticket-service->ts-payment-service->ts-station-service->ts-user-service->ts-config-service,normal
trace-569022,ts-auth-service,274,2025-03-26T04:20:07.074147,success,ts-order-service->ts-ticket-service->ts-user-service->ts-config-service,normal
trace-888993,ts-payment-service,265,2025-03-25T22:20:00.074147,success,ts-payment-service->ts-user-service->ts-ticket-service->ts-auth-service->ts-order-service,normal
trace-280274,ts-auth-service,1350,2025-03-26T15:26:30.074147,success,ts-station-service->ts-user-service->ts-auth-service->ts-payment-service,timeout
trace-797492,ts-config-service,280,2025-03-26T05:41:56.074147,success,ts-order-service->ts-station-service->ts-config-service->ts-payment-service,normal
trace-430224,ts-station-service,353,2025-03-26T03:31:33.074147,success,ts-ticket-service->ts-user-service->ts-station-service->ts-payment-service,normal
trace-813326,ts-station-service,419,2025-03-26T11:05:01.074147,success,ts-auth-service->ts-config-service->ts-station-service->ts-order-service,normal
trace-137955,ts-auth-service,3020,2025-03-26T04:49:48.074147,success,ts-station-service->ts-user-service->ts-order-service->ts-auth-service->ts-payment-service,timeout
trace-281141,ts-config-service,271,2025-03-26T00:53:59.074147,success,ts-config-service->ts-auth-service->ts-station-service->ts-user-service->ts-payment-service,normal
trace-661277,ts-auth-service,347,2025-03-25T23:35:50.074147,success,ts-config-service->ts-station-service->ts-order-service->ts-auth-service->ts-payment-service,normal
trace-649163,ts-order-service,3190,2025-03-26T00:36:23.074147,success,ts-config-service->ts-payment-service->ts-user-service,timeout
trace-848952,ts-user-service,333,2025-03-26T18:50:43.074147,success,ts-ticket-service->ts-auth-service->ts-user-service->ts-payment-service->ts-config-service,normal
trace-278440,ts-order-service,319,2025-03-26T06:47:52.075148,success,ts-config-service->ts-user-service->ts-ticket-service->ts-auth-service,normal
trace-368978,ts-ticket-service,338,2025-03-26T03:35:20.075148,success,ts-user-service->ts-config-service->ts-station-service,normal
trace-414032,ts-ticket-service,368,2025-03-25T20:37:52.075148,success,ts-ticket-service->ts-payment-service->ts-auth-service,normal
trace-287237,ts-payment-service,265,2025-03-26T01:45:46.075148,success,ts-config-service->ts-station-service->ts-user-service->ts-order-service,normal
trace-781580,ts-station-service,279,2025-03-26T05:42:52.075148,failed,ts-user-service->ts-payment-service->ts-station-service,cascade_failure
trace-203109,ts-ticket-service,273,2025-03-26T17:41:52.075148,success,ts-user-service->ts-ticket-service->ts-order-service->ts-station-service,normal
trace-411069,ts-config-service,385,2025-03-26T06:08:14.075148,success,ts-config-service->ts-order-service->ts-station-service->ts-payment-service->ts-ticket-service,normal
trace-738597,ts-ticket-service,265,2025-03-26T15:40:41.075148,failed,ts-auth-service->ts-ticket-service->ts-station-service->ts-payment-service,cascade_failure
trace-224838,ts-ticket-service,297,2025-03-26T09:25:38.075148,success,ts-payment-service->ts-ticket-service->ts-user-service->ts-order-service,normal
trace-471902,ts-station-service,266,2025-03-25T21:25:49.075148,success,ts-auth-service->ts-config-service->ts-ticket-service->ts-station-service->ts-user-service,normal
trace-558949,ts-user-service,311,2025-03-25T22:54:05.075148,success,ts-payment-service->ts-order-service->ts-user-service->ts-ticket-service,normal
trace-834099,ts-auth-service,339,2025-03-26T17:29:27.075148,success,ts-config-service->ts-user-service->ts-ticket-service->ts-auth-service,normal
trace-280752,ts-ticket-service,380,2025-03-26T10:02:10.075148,success,ts-station-service->ts-auth-service->ts-payment-service->ts-order-service,normal
trace-409503,ts-config-service,274,2025-03-26T15:24:56.075148,success,ts-ticket-service->ts-user-service->ts-config-service->ts-station-service->ts-payment-service,normal
trace-346677,ts-order-service,258,2025-03-26T06:20:21.075148,success,ts-ticket-service->ts-user-service->ts-payment-service->ts-auth-service->ts-station-service,normal
trace-141211,ts-order-service,298,2025-03-25T20:57:03.075148,success,ts-auth-service->ts-station-service->ts-order-service->ts-config-service,normal
trace-722485,ts-station-service,2810,2025-03-26T11:27:38.075148,success,ts-user-service->ts-ticket-service->ts-auth-service->ts-order-service,timeout
trace-193424,ts-ticket-service,280,2025-03-26T12:40:38.075148,success,ts-user-service->ts-station-service->ts-payment-service->ts-ticket-service,normal
trace-891433,ts-order-service,289,2025-03-26T07:29:48.075148,success,ts-auth-service->ts-station-service->ts-ticket-service,normal
trace-623147,ts-user-service,292,2025-03-25T21:24:24.075148,success,ts-auth-service->ts-user-service->ts-order-service->ts-config-service,normal
trace-981633,ts-ticket-service,264,2025-03-26T14:38:42.075148,success,ts-payment-service->ts-order-service->ts-ticket-service->ts-user-service->ts-station-service,normal
trace-211900,ts-payment-service,3140,2025-03-26T08:18:25.075148,success,ts-payment-service->ts-station-service->ts-order-service->ts-config-service->ts-user-service,timeout
trace-119265,ts-ticket-service,342,2025-03-26T16:52:24.075148,success,ts-ticket-service->ts-payment-service->ts-auth-service->ts-station-service->ts-order-service,normal
trace-983295,ts-config-service,290,2025-03-26T04:02:07.075148,success,ts-order-service->ts-station-service->ts-auth-service->ts-user-service,normal
trace-809140,ts-ticket-service,326,2025-03-26T02:14:58.075148,success,ts-payment-service->ts-ticket-service->ts-user-service->ts-auth-service,normal
trace-745249,ts-payment-service,364,2025-03-26T01:30:00.075148,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-station-service->ts-order-service,illegal_argument
trace-492922,ts-payment-service,255,2025-03-25T23:55:45.075148,success,ts-config-service->ts-user-service->ts-auth-service->ts-ticket-service,normal
trace-460515,ts-station-service,351,2025-03-26T04:04:27.075148,success,ts-station-service->ts-order-service->ts-auth-service->ts-payment-service->ts-ticket-service,normal
trace-496955,ts-ticket-service,276,2025-03-26T02:23:09.075148,success,ts-ticket-service->ts-config-service->ts-payment-service,normal
trace-366825,ts-order-service,288,2025-03-26T03:46:27.075148,success,ts-user-service->ts-order-service->ts-auth-service,normal
trace-415584,ts-user-service,312,2025-03-26T09:34:17.075148,success,ts-station-service->ts-config-service->ts-auth-service->ts-user-service->ts-order-service,high_error_rate
trace-948390,ts-order-service,195,2025-03-26T03:37:43.075148,success,ts-auth-service->ts-order-service->ts-user-service,normal
trace-343605,ts-auth-service,354,2025-03-26T02:55:34.075148,failed,ts-auth-service->ts-station-service->ts-order-service->ts-payment-service,cascade_failure
trace-485714,ts-config-service,269,2025-03-26T10:09:09.075148,success,ts-station-service->ts-config-service->ts-order-service->ts-auth-service,normal
trace-265595,ts-config-service,2830,2025-03-26T04:29:50.075148,success,ts-payment-service->ts-config-service->ts-order-service->ts-ticket-service,timeout
trace-720800,ts-order-service,345,2025-03-26T17:11:29.075148,success,ts-config-service->ts-payment-service->ts-station-service->ts-auth-service->ts-order-service,normal
trace-327528,ts-payment-service,307,2025-03-26T10:34:17.075148,success,ts-user-service->ts-ticket-service->ts-auth-service->ts-payment-service->ts-config-service,infinite_loop
trace-452223,ts-payment-service,383,2025-03-25T21:39:01.075148,success,ts-order-service->ts-config-service->ts-station-service->ts-user-service,normal
trace-407734,ts-config-service,281,2025-03-26T15:52:02.075148,success,ts-user-service->ts-station-service->ts-payment-service->ts-order-service->ts-config-service,normal
trace-255543,ts-station-service,285,2025-03-26T01:55:39.075148,success,ts-payment-service->ts-ticket-service->ts-station-service,normal
trace-313103,ts-station-service,311,2025-03-25T22:47:19.075148,success,ts-station-service->ts-ticket-service->ts-user-service->ts-auth-service,normal
trace-434473,ts-order-service,240,2025-03-26T06:10:10.075148,success,ts-user-service->ts-order-service->ts-payment-service,normal
trace-762717,ts-user-service,342,2025-03-26T11:38:11.075148,success,ts-payment-service->ts-user-service->ts-config-service,normal
trace-843183,ts-auth-service,319,2025-03-26T05:14:24.075148,success,ts-payment-service->ts-auth-service->ts-user-service->ts-station-service->ts-config-service,normal
trace-651021,ts-station-service,260,2025-03-26T05:08:58.075148,success,ts-ticket-service->ts-config-service->ts-station-service->ts-payment-service,normal
trace-970502,ts-order-service,2780,2025-03-26T07:35:30.075148,success,ts-ticket-service->ts-order-service->ts-payment-service->ts-station-service,timeout
trace-251535,ts-auth-service,315,2025-03-26T16:37:33.075148,success,ts-station-service->ts-order-service->ts-ticket-service->ts-auth-service,normal
trace-318776,ts-payment-service,298,2025-03-26T02:53:50.075148,success,ts-station-service->ts-config-service->ts-user-service,normal
trace-255393,ts-payment-service,332,2025-03-26T07:34:02.075148,success,ts-config-service->ts-payment-service->ts-order-service->ts-auth-service->ts-station-service,normal
trace-862715,ts-order-service,294,2025-03-25T22:10:40.075148,success,ts-user-service->ts-auth-service->ts-config-service->ts-order-service->ts-station-service,normal
trace-166541,ts-config-service,293,2025-03-26T10:26:20.075148,success,ts-user-service->ts-auth-service->ts-config-service->ts-station-service,normal
trace-232889,ts-user-service,278,2025-03-26T19:48:41.075148,success,ts-auth-service->ts-ticket-service->ts-payment-service->ts-order-service->ts-station-service,normal
trace-407482,ts-station-service,205,2025-03-26T14:28:44.075148,success,ts-station-service->ts-config-service->ts-user-service->ts-auth-service,normal
trace-779611,ts-auth-service,362,2025-03-26T19:30:00.075148,success,ts-order-service->ts-auth-service->ts-payment-service,normal
trace-220108,ts-order-service,343,2025-03-25T23:01:11.075148,success,ts-ticket-service->ts-payment-service->ts-station-service,high_error_rate
trace-999036,ts-config-service,340,2025-03-26T03:42:14.075148,failed,ts-payment-service->ts-ticket-service->ts-order-service->ts-config-service,cascade_failure
trace-347900,ts-payment-service,292,2025-03-26T07:00:27.075148,success,ts-station-service->ts-auth-service->ts-payment-service,normal
trace-273361,ts-ticket-service,218,2025-03-26T09:37:42.075148,success,ts-order-service->ts-config-service->ts-auth-service,normal
trace-582812,ts-user-service,374,2025-03-26T17:56:02.075148,success,ts-payment-service->ts-ticket-service->ts-auth-service->ts-order-service->ts-config-service,normal
trace-138159,ts-order-service,187,2025-03-26T06:06:29.075148,success,ts-auth-service->ts-ticket-service->ts-config-service,normal
trace-315122,ts-ticket-service,262,2025-03-25T23:48:18.075148,success,ts-order-service->ts-config-service->ts-station-service->ts-payment-service->ts-ticket-service,normal
trace-367933,ts-payment-service,335,2025-03-26T01:28:33.075148,success,ts-user-service->ts-order-service->ts-config-service->ts-payment-service->ts-ticket-service,normal
trace-183274,ts-auth-service,255,2025-03-26T06:46:21.075148,success,ts-user-service->ts-auth-service->ts-ticket-service->ts-config-service,normal
trace-877666,ts-auth-service,376,2025-03-26T02:50:24.075148,success,ts-user-service->ts-config-service->ts-ticket-service->ts-station-service,normal
trace-607382,ts-order-service,296,2025-03-26T08:31:17.075148,success,ts-ticket-service->ts-config-service->ts-auth-service,normal
trace-830821,ts-payment-service,306,2025-03-26T13:34:59.075148,success,ts-payment-service->ts-ticket-service->ts-station-service,normal
trace-227142,ts-config-service,285,2025-03-25T22:46:39.075148,success,ts-auth-service->ts-order-service->ts-user-service,normal
trace-600480,ts-order-service,269,2025-03-26T01:15:30.075148,success,ts-station-service->ts-ticket-service->ts-order-service->ts-config-service->ts-user-service,normal
trace-345613,ts-station-service,310,2025-03-26T17:54:45.075148,success,ts-station-service->ts-ticket-service->ts-config-service,normal
trace-110947,ts-auth-service,356,2025-03-26T18:12:54.075148,success,ts-order-service->ts-ticket-service->ts-payment-service,normal
trace-709169,ts-auth-service,273,2025-03-26T01:15:10.075148,success,ts-payment-service->ts-user-service->ts-auth-service->ts-config-service->ts-station-service,normal
trace-515016,ts-user-service,422,2025-03-26T14:40:04.075148,success,ts-user-service->ts-ticket-service->ts-order-service->ts-config-service->ts-station-service,high_error_rate
trace-276515,ts-station-service,252,2025-03-26T06:32:22.075148,success,ts-user-service->ts-ticket-service->ts-payment-service,normal
trace-799627,ts-order-service,273,2025-03-26T20:14:09.075148,success,ts-order-service->ts-ticket-service->ts-config-service->ts-payment-service->ts-auth-service,normal
trace-599019,ts-user-service,344,2025-03-26T16:41:53.075148,success,ts-station-service->ts-order-service->ts-auth-service,normal
trace-180190,ts-user-service,166,2025-03-26T13:56:59.075148,success,ts-station-service->ts-ticket-service->ts-auth-service->ts-config-service,normal
trace-765079,ts-user-service,312,2025-03-26T09:45:18.075148,success,ts-order-service->ts-payment-service->ts-config-service->ts-ticket-service->ts-station-service,normal
trace-915067,ts-order-service,283,2025-03-25T23:40:26.075148,success,ts-user-service->ts-config-service->ts-payment-service->ts-auth-service,normal
trace-960297,ts-auth-service,309,2025-03-25T20:32:27.075148,success,ts-auth-service->ts-payment-service->ts-ticket-service,normal
trace-498330,ts-config-service,289,2025-03-26T09:19:37.075148,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-config-service->ts-station-service,normal
trace-276106,ts-ticket-service,2910,2025-03-26T14:01:04.075148,success,ts-config-service->ts-station-service->ts-ticket-service,timeout
trace-944872,ts-user-service,291,2025-03-26T16:02:00.075148,failed,ts-order-service->ts-station-service->ts-payment-service->ts-ticket-service->ts-config-service,cascade_failure
trace-445239,ts-user-service,303,2025-03-25T22:47:50.075148,success,ts-station-service->ts-auth-service->ts-payment-service->ts-config-service->ts-order-service,normal
trace-260207,ts-payment-service,326,2025-03-26T17:37:42.075148,success,ts-payment-service->ts-station-service->ts-ticket-service,normal
trace-952344,ts-station-service,270,2025-03-26T06:08:57.075148,success,ts-payment-service->ts-order-service->ts-user-service->ts-ticket-service->ts-auth-service,normal
trace-352740,ts-order-service,263,2025-03-26T13:11:38.075148,success,ts-auth-service->ts-ticket-service->ts-config-service->ts-station-service,normal
trace-385130,ts-user-service,270,2025-03-26T05:45:13.075148,success,ts-payment-service->ts-ticket-service->ts-auth-service->ts-station-service->ts-order-service,normal
trace-340411,ts-station-service,387,2025-03-26T10:28:07.075148,success,ts-payment-service->ts-user-service->ts-station-service,normal
trace-139331,ts-station-service,258,2025-03-26T11:21:57.075148,success,ts-auth-service->ts-station-service->ts-user-service,normal
trace-445711,ts-user-service,272,2025-03-26T12:00:56.075148,success,ts-station-service->ts-auth-service->ts-payment-service,normal
trace-265928,ts-config-service,294,2025-03-25T22:15:52.075148,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-order-service->ts-station-service,infinite_loop
trace-526313,ts-station-service,272,2025-03-26T02:59:57.075148,success,ts-station-service->ts-auth-service->ts-config-service->ts-payment-service,normal
trace-864620,ts-payment-service,395,2025-03-26T09:59:55.075148,success,ts-config-service->ts-payment-service->ts-station-service,normal
trace-848498,ts-auth-service,336,2025-03-25T22:33:54.075148,success,ts-ticket-service->ts-payment-service->ts-order-service->ts-auth-service->ts-user-service,infinite_loop
trace-313271,ts-user-service,211,2025-03-26T16:12:08.075148,success,ts-order-service->ts-config-service->ts-payment-service,normal
trace-454115,ts-station-service,259,2025-03-26T18:32:54.075148,success,ts-order-service->ts-user-service->ts-ticket-service,normal
trace-975158,ts-payment-service,245,2025-03-26T02:53:28.075148,success,ts-station-service->ts-config-service->ts-order-service,resource_exhaustion
trace-892283,ts-user-service,316,2025-03-26T15:04:04.075148,success,ts-user-service->ts-auth-service->ts-ticket-service,normal
trace-458667,ts-order-service,300,2025-03-26T01:20:26.075148,success,ts-auth-service->ts-order-service->ts-station-service->ts-user-service->ts-config-service,normal
trace-899642,ts-station-service,300,2025-03-25T23:57:59.075148,success,ts-auth-service->ts-config-service->ts-ticket-service->ts-station-service->ts-payment-service,normal
trace-537758,ts-order-service,296,2025-03-26T08:35:13.075148,success,ts-station-service->ts-order-service->ts-config-service->ts-payment-service->ts-ticket-service,normal
trace-510752,ts-auth-service,365,2025-03-26T11:42:09.075148,success,ts-ticket-service->ts-config-service->ts-user-service->ts-order-service->ts-payment-service,normal
trace-953145,ts-config-service,294,2025-03-26T19:53:14.075148,success,ts-config-service->ts-auth-service->ts-ticket-service,normal
trace-949626,ts-config-service,277,2025-03-26T11:31:00.075148,failed,ts-payment-service->ts-ticket-service->ts-auth-service->ts-station-service,cascade_failure
trace-929054,ts-payment-service,343,2025-03-26T07:34:09.075148,success,ts-auth-service->ts-payment-service->ts-config-service->ts-order-service,infinite_loop
trace-333935,ts-station-service,250,2025-03-26T10:54:30.075148,success,ts-config-service->ts-payment-service->ts-user-service->ts-ticket-service->ts-station-service,normal
trace-937925,ts-auth-service,245,2025-03-26T01:44:20.075148,success,ts-order-service->ts-station-service->ts-ticket-service->ts-user-service,resource_exhaustion
trace-747658,ts-auth-service,338,2025-03-26T11:15:24.075148,success,ts-ticket-service->ts-payment-service->ts-auth-service->ts-station-service,normal
trace-290357,ts-config-service,311,2025-03-26T00:50:53.075148,success,ts-user-service->ts-payment-service->ts-order-service->ts-config-service->ts-station-service,normal
trace-472355,ts-user-service,256,2025-03-25T23:11:23.075148,success,ts-station-service->ts-payment-service->ts-auth-service->ts-ticket-service,normal
trace-442610,ts-ticket-service,335,2025-03-26T07:55:35.075148,success,ts-order-service->ts-config-service->ts-payment-service->ts-user-service->ts-auth-service,normal
trace-977592,ts-ticket-service,268,2025-03-26T12:08:08.075148,success,ts-payment-service->ts-auth-service->ts-station-service,normal
trace-677880,ts-station-service,243,2025-03-26T18:07:10.075148,success,ts-station-service->ts-order-service->ts-auth-service,infinite_loop
trace-492193,ts-config-service,344,2025-03-26T13:02:25.075148,success,ts-config-service->ts-ticket-service->ts-user-service->ts-order-service->ts-auth-service,normal
trace-791853,ts-ticket-service,298,2025-03-25T20:53:58.075148,failed,ts-ticket-service->ts-station-service->ts-payment-service->ts-auth-service->ts-config-service,cascade_failure
trace-263021,ts-payment-service,333,2025-03-26T05:27:13.075148,success,ts-auth-service->ts-payment-service->ts-config-service,normal
trace-355910,ts-config-service,303,2025-03-25T22:46:39.075148,success,ts-ticket-service->ts-auth-service->ts-config-service,normal
trace-568780,ts-config-service,205,2025-03-25T21:37:23.075148,success,ts-user-service->ts-station-service->ts-auth-service,normal
trace-475862,ts-order-service,221,2025-03-26T04:39:31.075148,failed,ts-auth-service->ts-user-service->ts-order-service->ts-config-service,cascade_failure
trace-998490,ts-user-service,336,2025-03-26T09:41:03.075148,success,ts-user-service->ts-station-service->ts-payment-service->ts-auth-service->ts-order-service,normal
trace-544110,ts-station-service,322,2025-03-25T23:28:33.075148,success,ts-user-service->ts-order-service->ts-ticket-service->ts-station-service->ts-payment-service,normal
trace-778502,ts-config-service,339,2025-03-25T21:02:08.076148,success,ts-order-service->ts-user-service->ts-auth-service->ts-station-service->ts-payment-service,normal
trace-753513,ts-config-service,269,2025-03-25T21:52:14.076148,success,ts-user-service->ts-payment-service->ts-station-service,normal
trace-356909,ts-auth-service,290,2025-03-26T16:05:12.076148,success,ts-payment-service->ts-auth-service->ts-ticket-service->ts-user-service->ts-order-service,normal
trace-411463,ts-ticket-service,271,2025-03-26T13:17:49.076148,success,ts-config-service->ts-station-service->ts-user-service,normal
trace-722441,ts-order-service,322,2025-03-26T07:32:11.076148,success,ts-config-service->ts-payment-service->ts-order-service,high_error_rate
trace-675779,ts-payment-service,338,2025-03-26T04:41:26.076148,success,ts-station-service->ts-config-service->ts-payment-service->ts-auth-service,high_error_rate
trace-579171,ts-user-service,310,2025-03-26T05:05:10.076148,success,ts-payment-service->ts-user-service->ts-order-service->ts-auth-service->ts-station-service,normal
trace-692235,ts-auth-service,316,2025-03-25T20:36:06.076148,success,ts-payment-service->ts-user-service->ts-ticket-service,resource_exhaustion
trace-918546,ts-auth-service,270,2025-03-26T09:24:50.076148,success,ts-payment-service->ts-config-service->ts-ticket-service->ts-user-service,normal
trace-404331,ts-payment-service,294,2025-03-26T15:14:33.076148,success,ts-order-service->ts-station-service->ts-user-service->ts-auth-service,normal
trace-630112,ts-order-service,225,2025-03-26T12:54:33.076148,success,ts-config-service->ts-order-service->ts-user-service,normal
trace-748657,ts-payment-service,409,2025-03-26T19:04:53.076148,success,ts-ticket-service->ts-station-service->ts-config-service->ts-order-service,normal
trace-851304,ts-user-service,257,2025-03-26T12:34:02.076148,success,ts-ticket-service->ts-config-service->ts-auth-service,normal
trace-608270,ts-payment-service,239,2025-03-26T15:21:45.076148,success,ts-station-service->ts-config-service->ts-ticket-service,normal
trace-344583,ts-station-service,273,2025-03-26T12:25:56.076148,success,ts-ticket-service->ts-user-service->ts-station-service,normal
trace-471384,ts-payment-service,305,2025-03-26T13:55:59.076148,success,ts-auth-service->ts-order-service->ts-user-service,normal
trace-355862,ts-user-service,381,2025-03-26T15:31:04.076148,success,ts-order-service->ts-station-service->ts-user-service,normal
trace-591357,ts-auth-service,212,2025-03-26T10:57:17.076148,success,ts-config-service->ts-station-service->ts-auth-service->ts-order-service->ts-payment-service,normal
trace-587439,ts-ticket-service,315,2025-03-26T01:09:46.076148,failed,ts-config-service->ts-payment-service->ts-order-service->ts-station-service,cascade_failure
trace-369424,ts-ticket-service,329,2025-03-26T03:23:18.076148,success,ts-auth-service->ts-station-service->ts-payment-service->ts-config-service,normal
trace-330359,ts-station-service,360,2025-03-26T17:38:43.076148,success,ts-user-service->ts-ticket-service->ts-config-service,illegal_argument
trace-875488,ts-auth-service,328,2025-03-26T05:49:34.076148,success,ts-auth-service->ts-station-service->ts-config-service,normal
