trace_id,timestamp,service,level,message,anomaly_type
trace-794206,2025-03-26T09:19:25.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-235025,2025-03-26T06:52:18.073149,ts-auth-service,ERROR,ts-auth-service dependency service unavailable,cascade_failure
trace-130385,2025-03-26T00:58:31.073149,ts-station-service,WARN,ts-station-service database connection pool exhausted,resource_exhaustion
trace-130385,2025-03-26T00:58:31.073149,ts-station-service,ERROR,ts-station-service database connection pool exhausted,resource_exhaustion
trace-311112,2025-03-26T15:29:16.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-919415,2025-03-26T05:48:15.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-919415,2025-03-26T05:48:15.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-919415,2025-03-26T05:48:15.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-684390,2025-03-26T05:03:32.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-684390,2025-03-26T05:03:32.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-684390,2025-03-26T05:03:32.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-923992,2025-03-26T18:01:07.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-923992,2025-03-26T18:01:07.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-262838,2025-03-26T18:19:21.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-479477,2025-03-26T10:30:44.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-889888,2025-03-26T07:15:09.073149,ts-station-service,ERROR,ts-station-service internal server error,high_error_rate
trace-889888,2025-03-26T07:15:09.073149,ts-station-service,ERROR,ts-station-service internal server error,high_error_rate
trace-889888,2025-03-26T07:15:09.073149,ts-station-service,ERROR,ts-station-service internal server error,high_error_rate
trace-121360,2025-03-26T05:43:35.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-121360,2025-03-26T05:43:35.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-816170,2025-03-26T18:29:09.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-290139,2025-03-26T06:50:34.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-323565,2025-03-26T20:13:02.073149,ts-order-service,ERROR,ts-order-service possible infinite loop detected,infinite_loop
trace-129182,2025-03-26T12:16:34.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-991741,2025-03-26T00:22:34.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-991741,2025-03-26T00:22:34.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-769589,2025-03-26T12:04:07.073149,ts-user-service,ERROR,ts-user-service received invalid parameters: 906,illegal_argument
trace-769589,2025-03-26T12:04:07.073149,ts-user-service,ERROR,ts-user-service received invalid parameters: 257,illegal_argument
trace-769589,2025-03-26T12:04:07.073149,ts-user-service,WARN,ts-user-service received invalid parameters: 589,illegal_argument
trace-368097,2025-03-25T21:46:31.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-368097,2025-03-25T21:46:31.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-735314,2025-03-26T18:05:14.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-265692,2025-03-26T19:08:32.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-265692,2025-03-26T19:08:32.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-265692,2025-03-26T19:08:32.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-227724,2025-03-25T23:35:42.073149,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-227724,2025-03-25T23:35:42.073149,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-227724,2025-03-25T23:35:42.073149,ts-config-service,ERROR,ts-config-service internal server error,high_error_rate
trace-645754,2025-03-26T18:26:53.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-645754,2025-03-26T18:26:53.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-616988,2025-03-26T11:32:06.073149,ts-config-service,WARN,ts-config-service possible infinite loop detected,infinite_loop
trace-616988,2025-03-26T11:32:06.073149,ts-config-service,ERROR,ts-config-service possible infinite loop detected,infinite_loop
trace-616988,2025-03-26T11:32:06.073149,ts-config-service,ERROR,ts-config-service possible infinite loop detected,infinite_loop
trace-162831,2025-03-26T08:42:48.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-162831,2025-03-26T08:42:48.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-780881,2025-03-26T11:51:40.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-780881,2025-03-26T11:51:40.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-253751,2025-03-26T17:35:10.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-619938,2025-03-26T20:08:07.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-619938,2025-03-26T20:08:07.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-394738,2025-03-26T01:56:32.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-394738,2025-03-26T01:56:32.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-864002,2025-03-26T16:59:35.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-864002,2025-03-26T16:59:35.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-645549,2025-03-26T10:58:38.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-645549,2025-03-26T10:58:38.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-645549,2025-03-26T10:58:38.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-826612,2025-03-26T18:02:41.073149,ts-order-service,ERROR,ts-order-service internal server error,high_error_rate
trace-826612,2025-03-26T18:02:41.073149,ts-order-service,ERROR,ts-order-service internal server error,high_error_rate
trace-826612,2025-03-26T18:02:41.073149,ts-order-service,ERROR,ts-order-service internal server error,high_error_rate
trace-588113,2025-03-25T23:39:30.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-588113,2025-03-25T23:39:30.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-810195,2025-03-25T21:07:07.073149,ts-station-service,ERROR,ts-station-service request timeout after 3100ms,timeout
trace-810195,2025-03-25T21:07:07.073149,ts-station-service,WARN,ts-station-service request timeout after 3100ms,timeout
trace-662091,2025-03-26T10:59:53.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-368348,2025-03-26T11:35:23.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-368348,2025-03-26T11:35:23.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-494698,2025-03-26T01:25:03.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-494698,2025-03-26T01:25:03.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-494698,2025-03-26T01:25:03.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-157249,2025-03-26T07:27:37.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-157249,2025-03-26T07:27:37.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-750576,2025-03-25T21:37:18.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-750576,2025-03-25T21:37:18.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-576559,2025-03-26T13:50:40.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-576559,2025-03-26T13:50:40.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-576559,2025-03-26T13:50:40.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-698497,2025-03-26T08:39:57.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-185947,2025-03-26T16:45:19.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-185947,2025-03-26T16:45:19.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-185947,2025-03-26T16:45:19.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-438675,2025-03-25T21:56:59.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-438675,2025-03-25T21:56:59.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-509271,2025-03-26T04:31:10.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-509271,2025-03-26T04:31:10.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-509271,2025-03-26T04:31:10.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-500113,2025-03-26T13:58:29.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-500113,2025-03-26T13:58:29.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-413483,2025-03-26T03:38:31.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-413483,2025-03-26T03:38:31.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-101837,2025-03-25T21:15:30.073149,ts-station-service,WARN,ts-station-service database connection pool exhausted,resource_exhaustion
trace-101837,2025-03-25T21:15:30.073149,ts-station-service,WARN,ts-station-service database connection pool exhausted,resource_exhaustion
trace-609804,2025-03-26T06:21:34.073149,ts-ticket-service,ERROR,ts-ticket-service internal server error,high_error_rate
trace-609804,2025-03-26T06:21:34.073149,ts-ticket-service,WARN,ts-ticket-service internal server error,high_error_rate
trace-737994,2025-03-26T09:29:03.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-737994,2025-03-26T09:29:03.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-821558,2025-03-26T11:45:26.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-821558,2025-03-26T11:45:26.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-351998,2025-03-26T15:10:13.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-351998,2025-03-26T15:10:13.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-351998,2025-03-26T15:10:13.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-779184,2025-03-26T00:39:01.073149,ts-auth-service,ERROR,ts-auth-service request timeout after 2090ms,timeout
trace-779184,2025-03-26T00:39:01.073149,ts-auth-service,ERROR,ts-auth-service request timeout after 2090ms,timeout
trace-110126,2025-03-25T21:37:45.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-110126,2025-03-25T21:37:45.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-757734,2025-03-26T03:05:36.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-757734,2025-03-26T03:05:36.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-382178,2025-03-26T04:33:04.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-382178,2025-03-26T04:33:04.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-459350,2025-03-26T08:50:13.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-943964,2025-03-26T18:15:41.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-462662,2025-03-26T12:11:29.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-462662,2025-03-26T12:11:29.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-462662,2025-03-26T12:11:29.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-398921,2025-03-26T08:57:23.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-398921,2025-03-26T08:57:23.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-398921,2025-03-26T08:57:23.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-848122,2025-03-26T10:12:50.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-848122,2025-03-26T10:12:50.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-848122,2025-03-26T10:12:50.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-660699,2025-03-26T10:26:03.073149,ts-payment-service,WARN,ts-payment-service received invalid parameters: 264,illegal_argument
trace-624191,2025-03-26T15:27:33.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-938272,2025-03-26T13:13:31.073149,ts-order-service,WARN,ts-order-service internal server error,high_error_rate
trace-260459,2025-03-26T10:02:25.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-260459,2025-03-26T10:02:25.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-939179,2025-03-26T00:40:31.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-939179,2025-03-26T00:40:31.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-939179,2025-03-26T00:40:31.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-561513,2025-03-26T20:18:07.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-653756,2025-03-26T16:48:35.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-653756,2025-03-26T16:48:35.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-484518,2025-03-26T13:54:17.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-779609,2025-03-26T00:41:08.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-779609,2025-03-26T00:41:08.073149,ts-station-service,INFO,ts-station-service normal operation,normal
trace-305762,2025-03-26T01:55:16.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-305762,2025-03-26T01:55:16.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-305762,2025-03-26T01:55:16.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-243744,2025-03-26T19:31:19.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-243744,2025-03-26T19:31:19.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-243744,2025-03-26T19:31:19.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-538913,2025-03-26T13:11:50.073149,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-458755,2025-03-26T02:29:44.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-279377,2025-03-26T16:44:37.073149,ts-station-service,WARN,ts-station-service request timeout after 3200ms,timeout
trace-190577,2025-03-26T02:31:04.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-190577,2025-03-26T02:31:04.073149,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-934451,2025-03-26T11:03:43.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-620351,2025-03-26T05:32:42.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-360914,2025-03-26T01:16:53.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-927203,2025-03-25T22:00:27.073149,ts-user-service,WARN,ts-user-service received invalid parameters: 321,illegal_argument
trace-927203,2025-03-25T22:00:27.073149,ts-user-service,WARN,ts-user-service received invalid parameters: 824,illegal_argument
trace-927203,2025-03-25T22:00:27.073149,ts-user-service,ERROR,ts-user-service received invalid parameters: 733,illegal_argument
trace-786318,2025-03-26T02:40:42.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-786318,2025-03-26T02:40:42.073149,ts-order-service,INFO,ts-order-service normal operation,normal
trace-555575,2025-03-25T21:09:07.073149,ts-ticket-service,ERROR,ts-ticket-service internal server error,high_error_rate
trace-555575,2025-03-25T21:09:07.073149,ts-ticket-service,WARN,ts-ticket-service internal server error,high_error_rate
trace-596886,2025-03-26T07:15:51.073149,ts-auth-service,WARN,ts-auth-service request timeout after 3440ms,timeout
trace-372153,2025-03-26T20:02:34.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-372153,2025-03-26T20:02:34.073149,ts-user-service,INFO,ts-user-service normal operation,normal
trace-924783,2025-03-25T21:54:30.073149,ts-station-service,WARN,ts-station-service request timeout after 2260ms,timeout
trace-924783,2025-03-25T21:54:30.073149,ts-station-service,ERROR,ts-station-service request timeout after 2260ms,timeout
trace-833465,2025-03-26T00:14:28.073149,ts-config-service,INFO,ts-config-service normal operation,normal
trace-857850,2025-03-26T00:40:22.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-857850,2025-03-26T00:40:22.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-857850,2025-03-26T00:40:22.073149,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-923653,2025-03-26T08:57:37.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-923653,2025-03-26T08:57:37.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-923653,2025-03-26T08:57:37.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-294759,2025-03-26T16:05:20.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-294759,2025-03-26T16:05:20.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-294759,2025-03-26T16:05:20.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-302025,2025-03-26T04:43:47.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-302025,2025-03-26T04:43:47.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-727275,2025-03-26T07:10:04.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-727275,2025-03-26T07:10:04.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-727275,2025-03-26T07:10:04.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-354048,2025-03-26T04:29:45.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-354048,2025-03-26T04:29:45.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-998742,2025-03-25T20:24:09.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-998742,2025-03-25T20:24:09.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-173819,2025-03-25T22:15:54.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-173819,2025-03-25T22:15:54.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-774271,2025-03-26T01:15:34.074147,ts-config-service,INFO,ts-config-service normal operation,normal
trace-202221,2025-03-26T16:49:40.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-202221,2025-03-26T16:49:40.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-521730,2025-03-26T08:49:57.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-521730,2025-03-26T08:49:57.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-235687,2025-03-26T02:01:21.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-235687,2025-03-26T02:01:21.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-235687,2025-03-26T02:01:21.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-533562,2025-03-26T08:48:54.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-786944,2025-03-26T11:35:02.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-786944,2025-03-26T11:35:02.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-786944,2025-03-26T11:35:02.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-999819,2025-03-26T00:02:45.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-999819,2025-03-26T00:02:45.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-999819,2025-03-26T00:02:45.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-951905,2025-03-26T03:05:21.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-951905,2025-03-26T03:05:21.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-951905,2025-03-26T03:05:21.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-484535,2025-03-26T09:15:26.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-484535,2025-03-26T09:15:26.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-465657,2025-03-26T19:10:19.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-754538,2025-03-25T21:20:05.074147,ts-order-service,WARN,ts-order-service database connection pool exhausted,resource_exhaustion
trace-754538,2025-03-25T21:20:05.074147,ts-order-service,ERROR,ts-order-service database connection pool exhausted,resource_exhaustion
trace-926464,2025-03-26T09:12:48.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-561696,2025-03-26T00:17:02.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-561696,2025-03-26T00:17:02.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-493792,2025-03-25T22:06:18.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-907420,2025-03-25T22:42:03.074147,ts-config-service,INFO,ts-config-service normal operation,normal
trace-907420,2025-03-25T22:42:03.074147,ts-config-service,INFO,ts-config-service normal operation,normal
trace-692599,2025-03-26T11:32:10.074147,ts-auth-service,WARN,ts-auth-service internal server error,high_error_rate
trace-705574,2025-03-25T22:08:58.074147,ts-ticket-service,ERROR,ts-ticket-service received invalid parameters: 383,illegal_argument
trace-705574,2025-03-25T22:08:58.074147,ts-ticket-service,WARN,ts-ticket-service received invalid parameters: 328,illegal_argument
trace-705574,2025-03-25T22:08:58.074147,ts-ticket-service,ERROR,ts-ticket-service received invalid parameters: 662,illegal_argument
trace-401079,2025-03-26T19:00:34.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-401079,2025-03-26T19:00:34.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-475285,2025-03-26T05:36:17.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-365098,2025-03-25T22:09:45.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-561370,2025-03-26T12:56:19.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-755608,2025-03-25T21:40:12.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-755608,2025-03-25T21:40:12.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-755608,2025-03-25T21:40:12.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-770634,2025-03-26T19:27:45.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-770634,2025-03-26T19:27:45.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-770634,2025-03-26T19:27:45.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-295210,2025-03-25T20:29:28.074147,ts-ticket-service,ERROR,ts-ticket-service dependency service unavailable,cascade_failure
trace-372034,2025-03-25T21:33:59.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-524241,2025-03-26T15:43:14.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-934602,2025-03-26T00:58:48.074147,ts-auth-service,WARN,ts-auth-service database connection pool exhausted,resource_exhaustion
trace-934602,2025-03-26T00:58:48.074147,ts-auth-service,ERROR,ts-auth-service database connection pool exhausted,resource_exhaustion
trace-184411,2025-03-26T15:17:21.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-184411,2025-03-26T15:17:21.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-624105,2025-03-26T08:09:39.074147,ts-user-service,INFO,ts-user-service normal operation,normal
trace-555722,2025-03-26T09:21:23.074147,ts-user-service,ERROR,ts-user-service possible infinite loop detected,infinite_loop
trace-595519,2025-03-26T12:17:10.074147,ts-ticket-service,ERROR,ts-ticket-service request timeout after 2550ms,timeout
trace-595519,2025-03-26T12:17:10.074147,ts-ticket-service,WARN,ts-ticket-service request timeout after 2550ms,timeout
trace-276189,2025-03-26T02:38:36.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-860167,2025-03-26T14:18:03.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-860167,2025-03-26T14:18:03.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-199559,2025-03-25T20:43:57.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-508664,2025-03-26T11:39:12.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-508664,2025-03-26T11:39:12.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-508664,2025-03-26T11:39:12.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-363767,2025-03-25T21:39:34.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-363767,2025-03-25T21:39:34.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-363767,2025-03-25T21:39:34.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-657358,2025-03-25T20:58:31.074147,ts-auth-service,WARN,ts-auth-service dependency service unavailable,cascade_failure
trace-657358,2025-03-25T20:58:31.074147,ts-auth-service,ERROR,ts-auth-service dependency service unavailable,cascade_failure
trace-657358,2025-03-25T20:58:31.074147,ts-auth-service,ERROR,ts-auth-service dependency service unavailable,cascade_failure
trace-264271,2025-03-26T12:16:11.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-264271,2025-03-26T12:16:11.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-264271,2025-03-26T12:16:11.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-899619,2025-03-26T00:44:01.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-899619,2025-03-26T00:44:01.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-899619,2025-03-26T00:44:01.074147,ts-station-service,INFO,ts-station-service normal operation,normal
trace-110605,2025-03-26T03:00:32.074147,ts-config-service,ERROR,ts-config-service dependency service unavailable,cascade_failure
trace-110605,2025-03-26T03:00:32.074147,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-114212,2025-03-26T05:04:48.074147,ts-payment-service,WARN,ts-payment-service possible infinite loop detected,infinite_loop
trace-114212,2025-03-26T05:04:48.074147,ts-payment-service,ERROR,ts-payment-service possible infinite loop detected,infinite_loop
trace-596817,2025-03-26T00:32:26.074147,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-918463,2025-03-26T04:00:27.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-918463,2025-03-26T04:00:27.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-981278,2025-03-26T01:39:18.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-839458,2025-03-26T12:28:27.074147,ts-config-service,ERROR,ts-config-service dependency service unavailable,cascade_failure
trace-839458,2025-03-26T12:28:27.074147,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-169729,2025-03-25T22:51:56.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-169729,2025-03-25T22:51:56.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-169729,2025-03-25T22:51:56.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-622660,2025-03-25T22:02:19.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-622660,2025-03-25T22:02:19.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-622660,2025-03-25T22:02:19.074147,ts-order-service,INFO,ts-order-service normal operation,normal
trace-715108,2025-03-26T02:30:40.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-549522,2025-03-26T18:06:25.074147,ts-config-service,INFO,ts-config-service normal operation,normal
trace-549522,2025-03-26T18:06:25.074147,ts-config-service,INFO,ts-config-service normal operation,normal
trace-891834,2025-03-26T14:00:55.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-891834,2025-03-26T14:00:55.074147,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-461326,2025-03-26T19:32:46.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-595080,2025-03-25T23:38:49.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-595080,2025-03-25T23:38:49.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-721650,2025-03-26T18:56:04.074147,ts-payment-service,INFO,ts-payment-service normal operation,normal
